G/I Plant 코드,G/I Plant 명,Actual Plant 코드,Actual Plant 명,광역도시,시군구,거리,기준운반비,Shipment No.
1130,금산공장,11RC,계룡RDC,대전광역시,동구,30 km,"170,000",1005199939
1130,금산공장,11RC,계룡RDC,대전광역시,유성구,50 km,"133,650",1005003248
1130,금산공장,11RC,계룡RDC,전라북도,완주군,60 km,"240,000",1004995757
1130,금산공장,11RC,계룡RDC,전라북도,완주군,60 km,"243,000",1005198035
1130,금산공장,11RC,계룡RDC,전라북도,완주군,60 km,"260,000",1004995756
1130,금산공장,11RC,계룡RDC,전라북도,완주군,60 km,"301,000",1005207705
1130,금산공장,11RC,계룡RDC,전라북도,완주군,60 km,"301,000",1005212984
1130,금산공장,11RC,계룡RDC,충청북도,청주시 서원구,80 km,"160,380",1004991510
1130,금산공장,11RC,계룡RDC,충청북도,청주시 서원구,80 km,"160,380",1004997652
1130,금산공장,11RC,계룡RDC,충청북도,청주시 서원구,80 km,"160,380",1005004720
1130,금산공장,11RC,계룡RDC,충청북도,청주시 서원구,80 km,"162,000",1005003521
1130,금산공장,11RC,계룡RDC,충청북도,청주시 서원구,80 km,"203,000",1004993534
1130,금산공장,11RC,계룡RDC,충청북도,청주시 서원구,80 km,"203,000",1004997912
1130,금산공장,11RC,계룡RDC,충청북도,청주시 서원구,80 km,"203,000",1004999049
1130,금산공장,11RC,계룡RDC,충청북도,청주시 서원구,80 km,"203,000",1005000548
1130,금산공장,11RC,계룡RDC,충청북도,청주시 서원구,80 km,"205,000",1005198080
1130,금산공장,11RC,계룡RDC,충청북도,청주시 서원구,80 km,"205,000",1005198909
1130,금산공장,11RC,계룡RDC,충청북도,청주시 서원구,80 km,"205,000",1005203229
1130,금산공장,11RC,계룡RDC,충청북도,청주시 서원구,80 km,"205,000",1005204316
1130,금산공장,11RC,계룡RDC,충청북도,청주시 서원구,80 km,"205,000",1005216785
1130,금산공장,11RC,계룡RDC,충청북도,청주시 서원구,80 km,"230,000",1004993530
1130,금산공장,11RC,계룡RDC,충청북도,청주시 서원구,80 km,"230,000",1004993833
1130,금산공장,11RC,계룡RDC,충청북도,청주시 서원구,80 km,"230,000",1004995857
1130,금산공장,11RC,계룡RDC,충청북도,청주시 서원구,80 km,"230,000",1004996438
1130,금산공장,11RC,계룡RDC,충청북도,청주시 서원구,80 km,"230,000",1004996439
1130,금산공장,11RC,계룡RDC,충청북도,청주시 서원구,80 km,"230,000",1004999822
1130,금산공장,11RC,계룡RDC,충청북도,청주시 서원구,80 km,"233,000",1005196830
1130,금산공장,11RC,계룡RDC,충청북도,청주시 서원구,80 km,"233,000",1005200512
1130,금산공장,11RC,계룡RDC,충청북도,청주시 서원구,80 km,"233,000",1005207704
1130,금산공장,11RC,계룡RDC,충청북도,청주시 서원구,80 km,"233,000",1005211028
1130,금산공장,11RC,계룡RDC,충청북도,청주시 서원구,80 km,"233,000",1005212986
1130,금산공장,11RC,계룡RDC,충청북도,청주시 서원구,80 km,"233,000",1005216786
1130,금산공장,11RC,계룡RDC,충청북도,청주시 청원구,80 km,"205,000",1005220413
1130,금산공장,11RC,계룡RDC,충청북도,청주시 청원구,80 km,"230,000",1005004714
1130,금산공장,11RD,칠곡RDC,경상남도,진주시,145 km,"335,610",1004989788
1130,금산공장,11RD,칠곡RDC,경상남도,진주시,145 km,"429,000",1005198732
1130,금산공장,11RD,칠곡RDC,경상남도,진주시,145 km,"472,000",1004997915
1130,금산공장,11RD,칠곡RDC,경상남도,창녕군,180 km,"343,000",1005196537
1130,금산공장,11RD,칠곡RDC,경상남도,창녕군,180 km,"343,000",1005201127
1130,금산공장,11RD,칠곡RDC,경상남도,창녕군,180 km,"343,000",1005209111
1130,금산공장,11RD,칠곡RDC,경상남도,창녕군,180 km,"420,000",1004991927
1130,금산공장,11RD,칠곡RDC,경상남도,창녕군,180 km,"468,000",1005003249
1130,금산공장,11RD,칠곡RDC,경상남도,창원시 진해구,220 km,"468,000",1004993669
1130,금산공장,11RD,칠곡RDC,경상북도,구미시,100 km,"314,000",1005205882
1130,금산공장,11RD,칠곡RDC,경상북도,안동시,170 km,"361,000",1005218181
1130,금산공장,11RD,칠곡RDC,경상북도,안동시,170 km,"392,000",1004990344
1130,금산공장,11RD,칠곡RDC,경상북도,안동시,170 km,"451,000",1005003795
1130,금산공장,11RD,칠곡RDC,경상북도,영천시,185 km,"407,000",1005005890
1130,금산공장,11RD,칠곡RDC,경상북도,칠곡군,120 km,"431,000",1005220414
1130,금산공장,11RD,칠곡RDC,대구광역시,달서구,170 km,"249,480",1005006678
1130,금산공장,11RD,칠곡RDC,대구광역시,달서구,170 km,"315,000",1004999112
1130,금산공장,11RD,칠곡RDC,대구광역시,달서구,170 km,"315,000",1004999826
1130,금산공장,11RD,칠곡RDC,대구광역시,달서구,170 km,"315,000",1005000549
1130,금산공장,11RD,칠곡RDC,대구광역시,달서구,170 km,"315,000",1005002111
1130,금산공장,11RD,칠곡RDC,대구광역시,달서구,170 km,"320,000",1005206311
1130,금산공장,11RD,칠곡RDC,대구광역시,북구,140 km,"253,440",1005212987
1130,금산공장,11RD,칠곡RDC,대구광역시,북구,140 km,"315,000",1004997914
1130,금산공장,11RD,칠곡RDC,대구광역시,북구,140 km,"315,000",1005003791
1130,금산공장,11RD,칠곡RDC,대구광역시,북구,140 km,"320,000",1005201128
1130,금산공장,11RD,칠곡RDC,대구광역시,북구,140 km,"320,000",1005203226
1130,금산공장,11RD,칠곡RDC,대구광역시,북구,140 km,"346,000",1004991512
1130,금산공장,11RD,칠곡RDC,대구광역시,북구,140 km,"346,000",1004999110
1130,금산공장,11RD,칠곡RDC,대구광역시,북구,140 km,"346,000",1004999823
1130,금산공장,11RD,칠곡RDC,대구광역시,북구,140 km,"352,000",1005209737
1130,금산공장,11RD,칠곡RDC,대구광역시,북구,140 km,"398,000",1004989787
1130,금산공장,11RD,칠곡RDC,대구광역시,북구,140 km,"398,000",1004990343
1130,금산공장,11RD,칠곡RDC,대구광역시,서구,140 km,"315,000",1005005068
1130,금산공장,11RD,칠곡RDC,대구광역시,서구,140 km,"346,000",1004991926
1130,금산공장,11RD,칠곡RDC,대구광역시,서구,140 km,"346,000",1004993834
1130,금산공장,11RD,칠곡RDC,대구광역시,중구,150 km,"315,000",1004999111
1130,금산공장,11RD,칠곡RDC,부산광역시,강서구,250 km,"544,000",1004996693
1130,금산공장,11RD,칠곡RDC,부산광역시,사상구,240 km,"554,000",1005211358
1130,금산공장,11RD,칠곡RDC,울산광역시,남구,270 km,"516,000",1005004022
1140,부산 CY,11R2,평택RDC,경기도,남양주시,385 km,"844,800",1005220482
1140,부산 CY,11R2,평택RDC,경기도,의왕시,368 km,"959,000",1005213656
1140,부산 CY,11R2,평택RDC,경기도,의왕시,368 km,"959,000",1005220385
1140,부산 CY,11R2,평택RDC,경기도,의왕시,368 km,"959,000",1005220386
1140,부산 CY,11R2,평택RDC,경기도,평택시,330 km,"949,300",1005213655
1140,부산 CY,11R2,평택RDC,경기도,평택시,330 km,"949,300",1005220481
1140,부산 CY,11R2,평택RDC,경기도,평택시,330 km,"949,600",1005005719
1140,부산 CY,11R2,평택RDC,경기도,화성시,378 km,"824,700",1005206932
1140,부산 CY,11R2,평택RDC,인천광역시,중구,405 km,"884,800",1005203014
1140,부산 CY,11R2,평택RDC,인천광역시,중구,405 km,"885,000",1004993298
1140,부산 CY,11R2,평택RDC,인천광역시,중구,405 km,"885,000",1005004935
1140,부산 CY,11RC,계룡RDC,광주광역시,광산구,265 km,"648,100",1004993299
1140,부산 CY,11RC,계룡RDC,전라남도,여수시,176 km,"490,000",1004999574
1140,부산 CY,11RC,계룡RDC,전라남도,여수시,176 km,"490,000",1004999575
1140,부산 CY,11RD,칠곡RDC,경상남도,김해시,25 km,"197,400",1005006535
1140,부산 CY,11RD,칠곡RDC,경상남도,김해시,25 km,"207,100",1005199399
1140,부산 CY,11RD,칠곡RDC,경상남도,양산시,30 km,"195,000",1004997504
1140,부산 CY,11RD,칠곡RDC,경상북도,영천시,105 km,"439,400",1005000637
11R2,평택RDC,11R2,평택RDC,강원도,철원군,180 km,"148,000",1004989152
11R2,평택RDC,11R2,평택RDC,강원도,철원군,180 km,"148,000",1004989563
11R2,평택RDC,11R2,평택RDC,강원도,철원군,180 km,"148,000",1004990141
11R2,평택RDC,11R2,평택RDC,강원도,철원군,180 km,"148,000",1004990827
11R2,평택RDC,11R2,평택RDC,강원도,철원군,180 km,"148,000",1004992448
11R2,평택RDC,11R2,평택RDC,강원도,철원군,180 km,"148,000",1004994282
11R2,평택RDC,11R2,평택RDC,강원도,철원군,180 km,"148,000",1004994778
11R2,평택RDC,11R2,평택RDC,강원도,철원군,180 km,"148,000",1004995830
11R2,평택RDC,11R2,평택RDC,강원도,철원군,180 km,"148,000",1004996700
11R2,평택RDC,11R2,평택RDC,강원도,철원군,180 km,"148,000",1004997606
11R2,평택RDC,11R2,평택RDC,강원도,철원군,180 km,"148,000",1004999212
11R2,평택RDC,11R2,평택RDC,강원도,철원군,180 km,"148,000",1004999821
11R2,평택RDC,11R2,평택RDC,강원도,철원군,180 km,"148,000",1005000695
11R2,평택RDC,11R2,평택RDC,강원도,철원군,180 km,"148,000",1005001951
11R2,평택RDC,11R2,평택RDC,강원도,철원군,180 km,"148,000",1005002890
11R2,평택RDC,11R2,평택RDC,강원도,철원군,180 km,"148,000",1005003665
11R2,평택RDC,11R2,평택RDC,강원도,철원군,180 km,"148,000",1005004541
11R2,평택RDC,11R2,평택RDC,강원도,철원군,180 km,"148,000",1005005100
11R2,평택RDC,11R2,평택RDC,강원도,철원군,180 km,"148,000",1005005807
11R2,평택RDC,11R2,평택RDC,강원도,철원군,180 km,"148,000",1005005816
11R2,평택RDC,11R2,평택RDC,강원도,철원군,180 km,"148,000",1005006587
11R2,평택RDC,11R2,평택RDC,강원도,철원군,180 km,"148,000",1005006698
11R2,평택RDC,11R2,평택RDC,강원도,철원군,180 km,"148,000",1005007509
11R2,평택RDC,11R2,평택RDC,강원도,철원군,180 km,"150,000",1005197582
11R2,평택RDC,11R2,평택RDC,강원도,철원군,180 km,"150,000",1005198247
11R2,평택RDC,11R2,평택RDC,강원도,철원군,180 km,"150,000",1005199577
11R2,평택RDC,11R2,평택RDC,강원도,철원군,180 km,"150,000",1005201465
11R2,평택RDC,11R2,평택RDC,강원도,철원군,180 km,"150,000",1005202792
11R2,평택RDC,11R2,평택RDC,강원도,철원군,180 km,"150,000",1005203769
11R2,평택RDC,11R2,평택RDC,강원도,철원군,180 km,"150,000",1005204426
11R2,평택RDC,11R2,평택RDC,강원도,철원군,180 km,"150,000",1005205649
11R2,평택RDC,11R2,평택RDC,강원도,철원군,180 km,"150,000",1005207147
11R2,평택RDC,11R2,평택RDC,강원도,철원군,180 km,"150,000",1005208712
11R2,평택RDC,11R2,평택RDC,강원도,철원군,180 km,"150,000",1005209858
11R2,평택RDC,11R2,평택RDC,강원도,철원군,180 km,"150,000",1005210825
11R2,평택RDC,11R2,평택RDC,강원도,철원군,180 km,"150,000",1005211577
11R2,평택RDC,11R2,평택RDC,강원도,철원군,180 km,"150,000",1005212958
11R2,평택RDC,11R2,평택RDC,강원도,철원군,180 km,"150,000",1005213878
11R2,평택RDC,11R2,평택RDC,강원도,철원군,180 km,"150,000",1005215223
11R2,평택RDC,11R2,평택RDC,강원도,철원군,180 km,"150,000",1005216713
11R2,평택RDC,11R2,평택RDC,강원도,철원군,180 km,"150,000",1005217524
11R2,평택RDC,11R2,평택RDC,강원도,철원군,180 km,"150,000",1005218142
11R2,평택RDC,11R2,평택RDC,강원도,철원군,180 km,"150,000",1005219265
11R2,평택RDC,11R2,평택RDC,강원도,철원군,180 km,"150,000",1005220652
11R2,평택RDC,11R2,평택RDC,강원도,철원군,180 km,"150,000",1005222736
11R2,평택RDC,11R2,평택RDC,경기도,가평군,160 km,"137,300",1004989112
11R2,평택RDC,11R2,평택RDC,경기도,가평군,160 km,"137,300",1004993581
11R2,평택RDC,11R2,평택RDC,경기도,가평군,160 km,"137,300",1004995001
11R2,평택RDC,11R2,평택RDC,경기도,가평군,160 km,"137,300",1004997680
11R2,평택RDC,11R2,평택RDC,경기도,가평군,160 km,"137,300",1004998289
11R2,평택RDC,11R2,평택RDC,경기도,가평군,160 km,"137,300",1005000711
11R2,평택RDC,11R2,평택RDC,경기도,가평군,160 km,"137,300",1005002857
11R2,평택RDC,11R2,평택RDC,경기도,가평군,160 km,"139,100",1005205799
11R2,평택RDC,11R2,평택RDC,경기도,가평군,160 km,"139,100",1005207245
11R2,평택RDC,11R2,평택RDC,경기도,가평군,160 km,"139,100",1005208685
11R2,평택RDC,11R2,평택RDC,경기도,가평군,160 km,"139,100",1005211597
11R2,평택RDC,11R2,평택RDC,경기도,가평군,160 km,"139,100",1005211704
11R2,평택RDC,11R2,평택RDC,경기도,가평군,160 km,"139,100",1005218058
11R2,평택RDC,11R2,평택RDC,경기도,가평군,160 km,"184,500",1004990102
11R2,평택RDC,11R2,평택RDC,경기도,가평군,160 km,"184,500",1004990794
11R2,평택RDC,11R2,평택RDC,경기도,가평군,160 km,"184,500",1004991666
11R2,평택RDC,11R2,평택RDC,경기도,가평군,160 km,"184,500",1004992662
11R2,평택RDC,11R2,평택RDC,경기도,가평군,160 km,"184,500",1004994165
11R2,평택RDC,11R2,평택RDC,경기도,가평군,160 km,"184,500",1004995798
11R2,평택RDC,11R2,평택RDC,경기도,가평군,160 km,"184,500",1004996654
11R2,평택RDC,11R2,평택RDC,경기도,가평군,160 km,"184,500",1004999146
11R2,평택RDC,11R2,평택RDC,경기도,가평군,160 km,"184,500",1004999911
11R2,평택RDC,11R2,평택RDC,경기도,가평군,160 km,"184,500",1005004543
11R2,평택RDC,11R2,평택RDC,경기도,가평군,160 km,"184,500",1005004837
11R2,평택RDC,11R2,평택RDC,경기도,가평군,160 km,"184,500",1005005793
11R2,평택RDC,11R2,평택RDC,경기도,가평군,160 km,"184,500",1005006586
11R2,평택RDC,11R2,평택RDC,경기도,가평군,160 km,"184,500",1005007604
11R2,평택RDC,11R2,평택RDC,경기도,가평군,160 km,"186,600",1005197610
11R2,평택RDC,11R2,평택RDC,경기도,가평군,160 km,"186,600",1005198371
11R2,평택RDC,11R2,평택RDC,경기도,가평군,160 km,"186,600",1005201551
11R2,평택RDC,11R2,평택RDC,경기도,가평군,160 km,"186,600",1005203906
11R2,평택RDC,11R2,평택RDC,경기도,가평군,160 km,"186,600",1005210364
11R2,평택RDC,11R2,평택RDC,경기도,가평군,160 km,"186,600",1005212752
11R2,평택RDC,11R2,평택RDC,경기도,가평군,160 km,"186,600",1005213941
11R2,평택RDC,11R2,평택RDC,경기도,가평군,160 km,"186,600",1005215058
11R2,평택RDC,11R2,평택RDC,경기도,가평군,160 km,"186,600",1005217560
11R2,평택RDC,11R2,평택RDC,경기도,가평군,160 km,"186,600",1005219294
11R2,평택RDC,11R2,평택RDC,경기도,가평군,160 km,"186,600",1005220617
11R2,평택RDC,11R2,평택RDC,경기도,가평군,160 km,"186,600",1005221599
11R2,평택RDC,11R2,평택RDC,경기도,가평군,160 km,"186,600",1005222806
11R2,평택RDC,11R2,평택RDC,경기도,가평군,3PL,"11,060",1005209855
11R2,평택RDC,11R2,평택RDC,경기도,가평군,3PL,"33,180",1005202746
11R2,평택RDC,11R2,평택RDC,경기도,가평군,3PL,"33,180",1005215154
11R2,평택RDC,11R2,평택RDC,경기도,가평군,3PL,"44,240",1005211524
11R2,평택RDC,11R2,평택RDC,경기도,가평군,3PL,"5,530",1005205637
11R2,평택RDC,11R2,평택RDC,경기도,가평군,3PL,"99,540",1005206898
11R2,평택RDC,11R2,평택RDC,경기도,고양시 덕양구,120 km,"118,100",1004989653
11R2,평택RDC,11R2,평택RDC,경기도,고양시 덕양구,120 km,"118,100",1004990105
11R2,평택RDC,11R2,평택RDC,경기도,고양시 덕양구,120 km,"118,100",1004990129
11R2,평택RDC,11R2,평택RDC,경기도,고양시 덕양구,120 km,"118,100",1004991132
11R2,평택RDC,11R2,평택RDC,경기도,고양시 덕양구,120 km,"118,100",1004991900
11R2,평택RDC,11R2,평택RDC,경기도,고양시 덕양구,120 km,"118,100",1004992645
11R2,평택RDC,11R2,평택RDC,경기도,고양시 덕양구,120 km,"118,100",1004993355
11R2,평택RDC,11R2,평택RDC,경기도,고양시 덕양구,120 km,"118,100",1004994321
11R2,평택RDC,11R2,평택RDC,경기도,고양시 덕양구,120 km,"118,100",1004997676
11R2,평택RDC,11R2,평택RDC,경기도,고양시 덕양구,120 km,"118,100",1004998519
11R2,평택RDC,11R2,평택RDC,경기도,고양시 덕양구,120 km,"118,100",1004999880
11R2,평택RDC,11R2,평택RDC,경기도,고양시 덕양구,120 km,"118,100",1005004512
11R2,평택RDC,11R2,평택RDC,경기도,고양시 덕양구,120 km,"118,100",1005004602
11R2,평택RDC,11R2,평택RDC,경기도,고양시 덕양구,120 km,"118,100",1005005799
