날짜,RDC,트럭,1회전_Shipment,1회전_광역도시,1회전_시군구,1회전_수량,1회전_상차시작,1회전_도착,1회전_소요분,갭_분,2회전_Shipment,2회전_광역도시,2회전_시군구,2회전_수량,2회전_상차시작,2회전_도착,2회전_소요분,총소요분
2025-02-03,평택RDC,3.5T,1004989268,서울특별시,노원구,6,06:24,09:56,212,67,1004989617,경기도,오산시,1,11:03,12:57,114,393
2025-02-03,평택RDC,3.5T,1004989268,서울특별시,노원구,6,06:24,09:56,212,72,1004989614,경기도,안양시 동안구,2,11:08,15:42,274,558
2025-02-03,평택RDC,3.5T,1004989268,서울특별시,노원구,6,06:24,09:56,212,73,1004989783,인천광역시,부평구,4,11:08,14:14,185,470
2025-02-03,평택RDC,3.5T,1004989268,서울특별시,노원구,6,06:24,09:56,212,87,1004989652,경기도,용인시 기흥구,2,11:23,14:57,214,513
2025-02-03,평택RDC,3.5T,1004989268,서울특별시,노원구,6,06:24,09:56,212,110,1004989642,경기도,시흥시,4,11:46,15:26,219,542
2025-02-03,평택RDC,3.5T,1004989268,서울특별시,노원구,6,06:24,09:56,212,120,1004989680,충청남도,천안시 동남구,1,11:56,14:17,141,473
2025-02-03,평택RDC,3.5T,1004989268,서울특별시,노원구,6,06:24,09:56,212,124,1004989765,경기도,화성시,5,12:00,13:49,110,446
2025-02-03,평택RDC,3.5T,1004989268,서울특별시,노원구,6,06:24,09:56,212,152,1004989588,경기도,고양시 일산서구,6,12:28,15:17,169,533
2025-02-03,평택RDC,3.5T,1004989268,서울특별시,노원구,6,06:24,09:56,212,171,1004989626,경기도,용인시 처인구,1,12:47,16:28,222,605
2025-02-03,평택RDC,3.5T,1004989268,서울특별시,노원구,6,06:24,09:56,212,209,1004989939,경기도,평택시,1,13:25,14:05,40,462
2025-02-03,평택RDC,3.5T,1004989268,서울특별시,노원구,6,06:24,09:56,212,211,1004989947,충청남도,천안시 동남구,1,13:27,15:43,136,560
2025-02-03,평택RDC,3.5T,1004989268,서울특별시,노원구,6,06:24,09:56,212,223,1004989604,경기도,광명시,1,13:39,16:18,159,594
2025-02-03,평택RDC,3.5T,1004989268,서울특별시,노원구,6,06:24,09:56,212,228,1004989946,경기도,광주시,4,13:44,15:35,111,552
2025-02-03,평택RDC,3.5T,1004989268,서울특별시,노원구,6,06:24,09:56,212,240,1004989952,경기도,화성시,4,13:56,16:00,124,576
2025-02-03,평택RDC,3.5T,1004989408,서울특별시,구로구,4,06:27,11:44,317,63,1004989626,경기도,용인시 처인구,1,12:47,16:28,222,601
2025-02-03,평택RDC,3.5T,1004989408,서울특별시,구로구,4,06:27,11:44,317,101,1004989939,경기도,평택시,1,13:25,14:05,40,458
2025-02-03,평택RDC,3.5T,1004989408,서울특별시,구로구,4,06:27,11:44,317,103,1004989947,충청남도,천안시 동남구,1,13:27,15:43,136,556
2025-02-03,평택RDC,3.5T,1004989408,서울특별시,구로구,4,06:27,11:44,317,114,1004989604,경기도,광명시,1,13:39,16:18,159,591
2025-02-03,평택RDC,3.5T,1004989408,서울특별시,구로구,4,06:27,11:44,317,120,1004989946,경기도,광주시,4,13:44,15:35,111,548
2025-02-03,평택RDC,3.5T,1004989408,서울특별시,구로구,4,06:27,11:44,317,132,1004989952,경기도,화성시,4,13:56,16:00,124,573
2025-02-03,평택RDC,3.5T,1004989408,서울특별시,구로구,4,06:27,11:44,317,151,1004989781,경기도,양주시,2,14:15,16:41,146,614
2025-02-03,평택RDC,3.5T,1004989408,서울특별시,구로구,4,06:27,11:44,317,152,1004989825,경기도,화성시,4,14:16,15:34,77,547
2025-02-03,평택RDC,3.5T,1004989408,서울특별시,구로구,4,06:27,11:44,317,191,1004990000,경기도,용인시 기흥구,2,14:55,17:34,159,667
2025-02-03,평택RDC,3.5T,1004989580,경기도,구리시,2,06:58,09:44,166,61,1004989722,충청남도,당진시,2,10:45,12:33,108,335
2025-02-03,평택RDC,3.5T,1004989580,경기도,구리시,2,06:58,09:44,166,76,1004989650,서울특별시,강서구,4,10:59,13:12,132,374
2025-02-03,평택RDC,3.5T,1004989580,경기도,구리시,2,06:58,09:44,166,79,1004989634,충청남도,아산시,4,11:02,12:35,92,337
2025-02-03,평택RDC,3.5T,1004989580,경기도,구리시,2,06:58,09:44,166,80,1004989617,경기도,오산시,1,11:03,12:57,114,359
2025-02-03,평택RDC,3.5T,1004989580,경기도,구리시,2,06:58,09:44,166,84,1004989614,경기도,안양시 동안구,2,11:08,15:42,274,524
2025-02-03,평택RDC,3.5T,1004989580,경기도,구리시,2,06:58,09:44,166,85,1004989783,인천광역시,부평구,4,11:08,14:14,185,436
2025-02-03,평택RDC,3.5T,1004989580,경기도,구리시,2,06:58,09:44,166,99,1004989652,경기도,용인시 기흥구,2,11:23,14:57,214,479
2025-02-03,평택RDC,3.5T,1004989580,경기도,구리시,2,06:58,09:44,166,123,1004989642,경기도,시흥시,4,11:46,15:26,219,508
2025-02-03,평택RDC,3.5T,1004989580,경기도,구리시,2,06:58,09:44,166,132,1004989680,충청남도,천안시 동남구,1,11:56,14:17,141,439
2025-02-03,평택RDC,3.5T,1004989580,경기도,구리시,2,06:58,09:44,166,136,1004989765,경기도,화성시,5,12:00,13:49,110,411
2025-02-03,평택RDC,3.5T,1004989580,경기도,구리시,2,06:58,09:44,166,165,1004989588,경기도,고양시 일산서구,6,12:28,15:17,169,499
2025-02-03,평택RDC,3.5T,1004989580,경기도,구리시,2,06:58,09:44,166,183,1004989626,경기도,용인시 처인구,1,12:47,16:28,222,571
2025-02-03,평택RDC,3.5T,1004989580,경기도,구리시,2,06:58,09:44,166,222,1004989939,경기도,평택시,1,13:25,14:05,40,427
2025-02-03,평택RDC,3.5T,1004989580,경기도,구리시,2,06:58,09:44,166,223,1004989947,충청남도,천안시 동남구,1,13:27,15:43,136,526
2025-02-03,평택RDC,3.5T,1004989580,경기도,구리시,2,06:58,09:44,166,235,1004989604,경기도,광명시,1,13:39,16:18,159,560
2025-02-03,평택RDC,3.5T,1004989625,경기도,용인시 기흥구,2,07:09,08:44,94,112,1004989616,경기도,수원시 권선구,1,10:36,13:52,197,403
2025-02-03,평택RDC,3.5T,1004989625,경기도,용인시 기흥구,2,07:09,08:44,94,121,1004989722,충청남도,당진시,2,10:45,12:33,108,324
2025-02-03,평택RDC,3.5T,1004989625,경기도,용인시 기흥구,2,07:09,08:44,94,136,1004989650,서울특별시,강서구,4,10:59,13:12,132,362
2025-02-03,평택RDC,3.5T,1004989625,경기도,용인시 기흥구,2,07:09,08:44,94,139,1004989634,충청남도,아산시,4,11:02,12:35,92,325
2025-02-03,평택RDC,3.5T,1004989625,경기도,용인시 기흥구,2,07:09,08:44,94,139,1004989617,경기도,오산시,1,11:03,12:57,114,348
2025-02-03,평택RDC,3.5T,1004989625,경기도,용인시 기흥구,2,07:09,08:44,94,144,1004989614,경기도,안양시 동안구,2,11:08,15:42,274,512
2025-02-03,평택RDC,3.5T,1004989625,경기도,용인시 기흥구,2,07:09,08:44,94,145,1004989783,인천광역시,부평구,4,11:08,14:14,185,425
2025-02-03,평택RDC,3.5T,1004989625,경기도,용인시 기흥구,2,07:09,08:44,94,159,1004989652,경기도,용인시 기흥구,2,11:23,14:57,214,467
2025-02-03,평택RDC,3.5T,1004989625,경기도,용인시 기흥구,2,07:09,08:44,94,183,1004989642,경기도,시흥시,4,11:46,15:26,219,496
2025-02-03,평택RDC,3.5T,1004989625,경기도,용인시 기흥구,2,07:09,08:44,94,192,1004989680,충청남도,천안시 동남구,1,11:56,14:17,141,427
2025-02-03,평택RDC,3.5T,1004989625,경기도,용인시 기흥구,2,07:09,08:44,94,196,1004989765,경기도,화성시,5,12:00,13:49,110,400
2025-02-03,평택RDC,3.5T,1004989625,경기도,용인시 기흥구,2,07:09,08:44,94,224,1004989588,경기도,고양시 일산서구,6,12:28,15:17,169,488
2025-02-03,평택RDC,3.5T,1004989458,서울특별시,송파구,4,07:11,09:44,152,62,1004989722,충청남도,당진시,2,10:45,12:33,108,321
2025-02-03,평택RDC,3.5T,1004989458,서울특별시,송파구,4,07:11,09:44,152,76,1004989650,서울특별시,강서구,4,10:59,13:12,132,360
2025-02-03,평택RDC,3.5T,1004989458,서울특별시,송파구,4,07:11,09:44,152,79,1004989634,충청남도,아산시,4,11:02,12:35,92,323
2025-02-03,평택RDC,3.5T,1004989458,서울특별시,송파구,4,07:11,09:44,152,80,1004989617,경기도,오산시,1,11:03,12:57,114,345
2025-02-03,평택RDC,3.5T,1004989458,서울특별시,송파구,4,07:11,09:44,152,84,1004989614,경기도,안양시 동안구,2,11:08,15:42,274,510
2025-02-03,평택RDC,3.5T,1004989458,서울특별시,송파구,4,07:11,09:44,152,85,1004989783,인천광역시,부평구,4,11:08,14:14,185,422
2025-02-03,평택RDC,3.5T,1004989458,서울특별시,송파구,4,07:11,09:44,152,100,1004989652,경기도,용인시 기흥구,2,11:23,14:57,214,465
2025-02-03,평택RDC,3.5T,1004989458,서울특별시,송파구,4,07:11,09:44,152,123,1004989642,경기도,시흥시,4,11:46,15:26,219,494
2025-02-03,평택RDC,3.5T,1004989458,서울특별시,송파구,4,07:11,09:44,152,133,1004989680,충청남도,천안시 동남구,1,11:56,14:17,141,425
2025-02-03,평택RDC,3.5T,1004989458,서울특별시,송파구,4,07:11,09:44,152,136,1004989765,경기도,화성시,5,12:00,13:49,110,398
2025-02-03,평택RDC,3.5T,1004989458,서울특별시,송파구,4,07:11,09:44,152,165,1004989588,경기도,고양시 일산서구,6,12:28,15:17,169,486
2025-02-03,평택RDC,3.5T,1004989458,서울특별시,송파구,4,07:11,09:44,152,183,1004989626,경기도,용인시 처인구,1,12:47,16:28,222,557
2025-02-03,평택RDC,3.5T,1004989458,서울특별시,송파구,4,07:11,09:44,152,222,1004989939,경기도,평택시,1,13:25,14:05,40,414
2025-02-03,평택RDC,3.5T,1004989458,서울특별시,송파구,4,07:11,09:44,152,224,1004989947,충청남도,천안시 동남구,1,13:27,15:43,136,512
2025-02-03,평택RDC,3.5T,1004989458,서울특별시,송파구,4,07:11,09:44,152,235,1004989604,경기도,광명시,1,13:39,16:18,159,546
2025-02-03,평택RDC,3.5T,1004989663,경기도,안성시,1,07:32,09:56,144,63,1004989650,서울특별시,강서구,4,10:59,13:12,132,340
2025-02-03,평택RDC,3.5T,1004989663,경기도,안성시,1,07:32,09:56,144,66,1004989634,충청남도,아산시,4,11:02,12:35,92,303
2025-02-03,평택RDC,3.5T,1004989663,경기도,안성시,1,07:32,09:56,144,67,1004989617,경기도,오산시,1,11:03,12:57,114,325
2025-02-03,평택RDC,3.5T,1004989663,경기도,안성시,1,07:32,09:56,144,71,1004989614,경기도,안양시 동안구,2,11:08,15:42,274,490
2025-02-03,평택RDC,3.5T,1004989663,경기도,안성시,1,07:32,09:56,144,72,1004989783,인천광역시,부평구,4,11:08,14:14,185,402
2025-02-03,평택RDC,3.5T,1004989663,경기도,안성시,1,07:32,09:56,144,87,1004989652,경기도,용인시 기흥구,2,11:23,14:57,214,445
2025-02-03,평택RDC,3.5T,1004989663,경기도,안성시,1,07:32,09:56,144,110,1004989642,경기도,시흥시,4,11:46,15:26,219,474
2025-02-03,평택RDC,3.5T,1004989663,경기도,안성시,1,07:32,09:56,144,120,1004989680,충청남도,천안시 동남구,1,11:56,14:17,141,405
2025-02-03,평택RDC,3.5T,1004989663,경기도,안성시,1,07:32,09:56,144,123,1004989765,경기도,화성시,5,12:00,13:49,110,377
2025-02-03,평택RDC,3.5T,1004989663,경기도,안성시,1,07:32,09:56,144,152,1004989588,경기도,고양시 일산서구,6,12:28,15:17,169,465
2025-02-03,평택RDC,3.5T,1004989663,경기도,안성시,1,07:32,09:56,144,171,1004989626,경기도,용인시 처인구,1,12:47,16:28,222,537
2025-02-03,평택RDC,3.5T,1004989663,경기도,안성시,1,07:32,09:56,144,209,1004989939,경기도,평택시,1,13:25,14:05,40,393
2025-02-03,평택RDC,3.5T,1004989663,경기도,안성시,1,07:32,09:56,144,211,1004989947,충청남도,천안시 동남구,1,13:27,15:43,136,492
2025-02-03,평택RDC,3.5T,1004989663,경기도,안성시,1,07:32,09:56,144,222,1004989604,경기도,광명시,1,13:39,16:18,159,526
2025-02-03,평택RDC,3.5T,1004989663,경기도,안성시,1,07:32,09:56,144,228,1004989946,경기도,광주시,4,13:44,15:35,111,484
2025-02-03,평택RDC,3.5T,1004989663,경기도,안성시,1,07:32,09:56,144,240,1004989952,경기도,화성시,4,13:56,16:00,124,508
2025-02-03,평택RDC,3.5T,1004989607,충청남도,천안시 서북구,4,07:32,10:07,155,61,1004989614,경기도,안양시 동안구,2,11:08,15:42,274,490
2025-02-03,평택RDC,3.5T,1004989607,충청남도,천안시 서북구,4,07:32,10:07,155,62,1004989783,인천광역시,부평구,4,11:08,14:14,185,402
2025-02-03,평택RDC,3.5T,1004989607,충청남도,천안시 서북구,4,07:32,10:07,155,76,1004989652,경기도,용인시 기흥구,2,11:23,14:57,214,445
2025-02-03,평택RDC,3.5T,1004989607,충청남도,천안시 서북구,4,07:32,10:07,155,100,1004989642,경기도,시흥시,4,11:46,15:26,219,474
2025-02-03,평택RDC,3.5T,1004989607,충청남도,천안시 서북구,4,07:32,10:07,155,109,1004989680,충청남도,천안시 동남구,1,11:56,14:17,141,405
2025-02-03,평택RDC,3.5T,1004989607,충청남도,천안시 서북구,4,07:32,10:07,155,113,1004989765,경기도,화성시,5,12:00,13:49,110,377
2025-02-03,평택RDC,3.5T,1004989607,충청남도,천안시 서북구,4,07:32,10:07,155,141,1004989588,경기도,고양시 일산서구,6,12:28,15:17,169,465
2025-02-03,평택RDC,3.5T,1004989607,충청남도,천안시 서북구,4,07:32,10:07,155,160,1004989626,경기도,용인시 처인구,1,12:47,16:28,222,537
2025-02-03,평택RDC,3.5T,1004989607,충청남도,천안시 서북구,4,07:32,10:07,155,198,1004989939,경기도,평택시,1,13:25,14:05,40,393
2025-02-03,평택RDC,3.5T,1004989607,충청남도,천안시 서북구,4,07:32,10:07,155,200,1004989947,충청남도,천안시 동남구,1,13:27,15:43,136,491
2025-02-03,평택RDC,3.5T,1004989607,충청남도,천안시 서북구,4,07:32,10:07,155,212,1004989604,경기도,광명시,1,13:39,16:18,159,526
2025-02-03,평택RDC,3.5T,1004989607,충청남도,천안시 서북구,4,07:32,10:07,155,217,1004989946,경기도,광주시,4,13:44,15:35,111,483
2025-02-03,평택RDC,3.5T,1004989607,충청남도,천안시 서북구,4,07:32,10:07,155,229,1004989952,경기도,화성시,4,13:56,16:00,124,508
2025-02-03,평택RDC,3.5T,1004989574,서울특별시,성동구,1,07:36,11:00,205,88,1004989588,경기도,고양시 일산서구,6,12:28,15:17,169,462
2025-02-03,평택RDC,3.5T,1004989574,서울특별시,성동구,1,07:36,11:00,205,107,1004989626,경기도,용인시 처인구,1,12:47,16:28,222,533
2025-02-03,평택RDC,3.5T,1004989574,서울특별시,성동구,1,07:36,11:00,205,145,1004989939,경기도,평택시,1,13:25,14:05,40,390
2025-02-03,평택RDC,3.5T,1004989574,서울특별시,성동구,1,07:36,11:00,205,147,1004989947,충청남도,천안시 동남구,1,13:27,15:43,136,488
2025-02-03,평택RDC,3.5T,1004989574,서울특별시,성동구,1,07:36,11:00,205,158,1004989604,경기도,광명시,1,13:39,16:18,159,522
2025-02-03,평택RDC,3.5T,1004989574,서울특별시,성동구,1,07:36,11:00,205,164,1004989946,경기도,광주시,4,13:44,15:35,111,480
2025-02-03,평택RDC,3.5T,1004989574,서울특별시,성동구,1,07:36,11:00,205,176,1004989952,경기도,화성시,4,13:56,16:00,124,504
2025-02-03,평택RDC,3.5T,1004989574,서울특별시,성동구,1,07:36,11:00,205,194,1004989781,경기도,양주시,2,14:15,16:41,146,545
2025-02-03,평택RDC,3.5T,1004989574,서울특별시,성동구,1,07:36,11:00,205,196,1004989825,경기도,화성시,4,14:16,15:34,77,478
2025-02-03,평택RDC,3.5T,1004989574,서울특별시,성동구,1,07:36,11:00,205,235,1004990000,경기도,용인시 기흥구,2,14:55,17:34,159,599
2025-02-03,평택RDC,3.5T,1004989661,경기도,수원시 팔달구,3,07:37,10:12,155,71,1004989652,경기도,용인시 기흥구,2,11:23,14:57,214,440
2025-02-03,평택RDC,3.5T,1004989661,경기도,수원시 팔달구,3,07:37,10:12,155,94,1004989642,경기도,시흥시,4,11:46,15:26,219,469
2025-02-03,평택RDC,3.5T,1004989661,경기도,수원시 팔달구,3,07:37,10:12,155,104,1004989680,충청남도,천안시 동남구,1,11:56,14:17,141,400
2025-02-03,평택RDC,3.5T,1004989661,경기도,수원시 팔달구,3,07:37,10:12,155,107,1004989765,경기도,화성시,5,12:00,13:49,110,372
2025-02-03,평택RDC,3.5T,1004989661,경기도,수원시 팔달구,3,07:37,10:12,155,136,1004989588,경기도,고양시 일산서구,6,12:28,15:17,169,460
2025-02-03,평택RDC,3.5T,1004989661,경기도,수원시 팔달구,3,07:37,10:12,155,155,1004989626,경기도,용인시 처인구,1,12:47,16:28,222,531
2025-02-03,평택RDC,3.5T,1004989661,경기도,수원시 팔달구,3,07:37,10:12,155,193,1004989939,경기도,평택시,1,13:25,14:05,40,388
2025-02-03,평택RDC,3.5T,1004989661,경기도,수원시 팔달구,3,07:37,10:12,155,195,1004989947,충청남도,천안시 동남구,1,13:27,15:43,136,486
2025-02-03,평택RDC,3.5T,1004989661,경기도,수원시 팔달구,3,07:37,10:12,155,206,1004989604,경기도,광명시,1,13:39,16:18,159,521
2025-02-03,평택RDC,3.5T,1004989661,경기도,수원시 팔달구,3,07:37,10:12,155,212,1004989946,경기도,광주시,4,13:44,15:35,111,478
2025-02-03,평택RDC,3.5T,1004989661,경기도,수원시 팔달구,3,07:37,10:12,155,224,1004989952,경기도,화성시,4,13:56,16:00,124,503
2025-02-03,평택RDC,3.5T,1004989558,경기도,광주시,2,08:27,10:53,147,63,1004989680,충청남도,천안시 동남구,1,11:56,14:17,141,350
2025-02-03,평택RDC,3.5T,1004989558,경기도,광주시,2,08:27,10:53,147,66,1004989765,경기도,화성시,5,12:00,13:49,110,322
2025-02-03,평택RDC,3.5T,1004989558,경기도,광주시,2,08:27,10:53,147,95,1004989588,경기도,고양시 일산서구,6,12:28,15:17,169,410
2025-02-03,평택RDC,3.5T,1004989558,경기도,광주시,2,08:27,10:53,147,113,1004989626,경기도,용인시 처인구,1,12:47,16:28,222,481
2025-02-03,평택RDC,3.5T,1004989558,경기도,광주시,2,08:27,10:53,147,152,1004989939,경기도,평택시,1,13:25,14:05,40,338
2025-02-03,평택RDC,3.5T,1004989558,경기도,광주시,2,08:27,10:53,147,154,1004989947,충청남도,천안시 동남구,1,13:27,15:43,136,436
2025-02-03,평택RDC,3.5T,1004989558,경기도,광주시,2,08:27,10:53,147,165,1004989604,경기도,광명시,1,13:39,16:18,159,471
2025-02-03,평택RDC,3.5T,1004989558,경기도,광주시,2,08:27,10:53,147,171,1004989946,경기도,광주시,4,13:44,15:35,111,428
2025-02-03,평택RDC,3.5T,1004989558,경기도,광주시,2,08:27,10:53,147,182,1004989952,경기도,화성시,4,13:56,16:00,124,453
2025-02-03,평택RDC,3.5T,1004989558,경기도,광주시,2,08:27,10:53,147,201,1004989781,경기도,양주시,2,14:15,16:41,146,494
2025-02-03,평택RDC,3.5T,1004989558,경기도,광주시,2,08:27,10:53,147,203,1004989825,경기도,화성시,4,14:16,15:34,77,427
2025-02-03,평택RDC,3.5T,1004989630,서울특별시,동대문구,2,08:34,12:49,255,67,1004989952,경기도,화성시,4,13:56,16:00,124,446
2025-02-03,평택RDC,3.5T,1004989630,서울특별시,동대문구,2,08:34,12:49,255,86,1004989781,경기도,양주시,2,14:15,16:41,146,486
2025-02-03,평택RDC,3.5T,1004989630,서울특별시,동대문구,2,08:34,12:49,255,88,1004989825,경기도,화성시,4,14:16,15:34,77,420
2025-02-03,평택RDC,3.5T,1004989630,서울특별시,동대문구,2,08:34,12:49,255,127,1004990000,경기도,용인시 기흥구,2,14:55,17:34,159,540
2025-02-03,평택RDC,3.5T,1004989616,경기도,수원시 권선구,1,10:36,13:52,197,63,1004990000,경기도,용인시 기흥구,2,14:55,17:34,159,419
2025-02-03,평택RDC,3.5T,1004989722,충청남도,당진시,2,10:45,12:33,108,66,1004989604,경기도,광명시,1,13:39,16:18,159,333
2025-02-03,평택RDC,3.5T,1004989722,충청남도,당진시,2,10:45,12:33,108,71,1004989946,경기도,광주시,4,13:44,15:35,111,290
